Date,Time,Rud,Ele,Thr,Ail,P1,P2,SL2,SA,SD,SE,SF,SG,SH,SW1,SW2,SW3,SW4,SW5,SW6,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-17,34:19.2,-212,-83,-66,-162,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1421,1460,1468,1397,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.4
2026-08-17,34:19.3,-3,-18,-285,-148,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1428,1491,1361,1499,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.4
2026-08-17,34:19.4,0,-3,22,-175,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1415,1499,1510,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.4
2026-08-17,34:19.5,-246,-94,241,-314,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1347,1454,1617,1380,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.4
2026-08-17,34:19.6,-358,-160,247,-542,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1236,1422,1620,1325,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.4
2026-08-17,34:19.7,-538,-182,303,-628,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1193,1411,1648,1237,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.4
2026-08-17,34:19.8,-573,-294,414,-593,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1211,1357,1702,1220,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.4
2026-08-17,34:19.9,-492,-163,375,-654,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1181,1421,1683,1260,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.4
2026-08-17,34:20.0,-469,-82,190,-660,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1178,1460,1593,1271,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.4
2026-08-17,34:20.1,-227,0,-377,-296,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1356,1500,1316,1389,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:20.2,-203,64,-533,-140,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1432,1531,1240,1401,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:20.3,-233,58,-168,-360,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1325,1528,1418,1386,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:20.4,-362,197,76,-383,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1313,1596,1537,1323,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:20.5,-244,74,417,-312,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1348,1536,1703,1381,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:20.6,-70,2,594,-150,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1427,1501,1790,1466,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:20.7,-40,-1,685,-189,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1408,1500,1834,1481,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:20.8,-59,-18,718,-227,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1390,1491,1850,1471,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:20.9,-78,-43,730,-409,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1301,1479,1856,1462,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:21.0,0,-34,641,-449,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1281,1484,1813,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:21.1,-94,-2,399,-431,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1290,1499,1695,1454,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:21.2,-152,-15,-5,-368,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1321,1493,1498,1426,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:21.3,-114,-145,-111,-424,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1293,1429,1446,1445,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:21.4,-51,-237,256,-437,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1287,1384,1625,1475,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:21.5,-114,-173,434,-429,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1291,1416,1712,1445,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:21.6,-279,-165,462,-566,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1224,1420,1725,1364,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:21.7,-359,-234,466,-723,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1147,1386,1727,1325,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:21.8,-214,-264,159,-586,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1214,1371,1577,1396,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:21.9,-40,-271,-646,-380,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1315,1368,1185,1481,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:22.0,-17,-156,-1024,-590,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1212,1424,1000,1492,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:22.1,-1,-85,-963,-477,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1267,1459,1030,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:22.2,-2,-17,-596,-146,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1429,1492,1209,1499,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:22.3,-54,-1,-348,-82,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1461,1500,1330,1474,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:22.4,-268,0,-84,-62,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1470,1500,1459,1369,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:22.5,-227,-2,447,-155,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1425,1499,1718,1389,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:22.6,-160,-29,714,-190,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1408,1486,1848,1422,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:22.7,-264,-1,293,-156,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1424,1500,1643,1371,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:22.8,-117,-19,-737,-118,-1,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1443,1491,1140,1443,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:22.9,0,-171,-816,-160,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1422,1417,1101,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:23.0,90,-356,-856,-155,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1425,1326,1082,1544,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:23.1,-39,-224,-531,-121,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1442,1391,1241,1481,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:23.2,-83,-139,-708,-229,-1,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1389,1432,1154,1460,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:23.3,-3,-120,-685,-250,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1378,1442,1165,1499,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:23.4,0,-236,-9,-180,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1413,1385,1496,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:23.5,0,-221,26,111,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1560,1392,1508,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:23.6,0,-250,11,119,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1558,1378,1505,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:23.7,0,-268,25,151,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1574,1369,1512,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:23.8,0,-247,145,87,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1543,1380,1571,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:23.9,0,-254,826,5,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1376,1903,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:24.0,0,-275,1023,-23,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1489,1366,1999,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:24.1,0,-229,1024,2,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1501,1388,2000,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:24.2,0,-100,999,154,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1575,1451,1988,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:24.3,13,-42,32,458,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1724,1480,1515,1506,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:24.4,0,-50,-769,716,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1850,1476,1124,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:24.5,-17,-73,-1021,612,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1799,1465,1001,1492,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:24.6,-107,-124,-1024,615,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1800,1440,1000,1448,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:24.7,-6,-263,-1024,788,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1885,1372,1000,1497,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:24.8,115,-270,-1024,628,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1807,1368,1000,1556,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:24.9,117,-362,-680,521,-1,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1754,1323,1168,1557,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:25.0,81,-326,-461,359,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1675,1341,1275,1539,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:25.1,55,-293,-158,278,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1636,1357,1423,1527,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:25.2,5,-483,56,70,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1534,1264,1527,1502,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:25.3,0,-511,64,7,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1250,1531,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:25.4,57,-282,-62,2,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1501,1362,1470,1528,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:25.5,152,-237,-448,14,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1507,1384,1281,1574,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:25.6,145,-279,-570,47,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1523,1364,1222,1571,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:25.7,21,-361,-509,3,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1502,1324,1251,1510,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:25.8,0,-344,-196,-168,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1419,1332,1404,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:25.9,0,-365,27,-205,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1400,1322,1513,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:26.0,0,-366,235,-160,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1422,1321,1614,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:26.1,107,-244,42,62,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1530,1381,1520,1552,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:26.2,39,-176,-95,76,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1537,1414,1454,1519,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:26.3,87,-133,-424,131,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1564,1435,1293,1542,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:26.4,226,-165,-123,227,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1611,1420,1440,1610,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:26.5,0,-159,118,211,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1603,1423,1557,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:26.6,0,-176,-6,78,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1538,1414,1497,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:26.7,29,-365,332,73,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1536,1322,1662,1514,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:26.8,0,-208,480,-2,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1399,1734,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:26.9,0,-69,283,-4,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1499,1467,1638,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:27.0,0,-8,-80,-4,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1499,1496,1461,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2026-08-17,34:27.1,0,-18,300,-5,0,-1024,952,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1498,1491,1646,1500,2012,988,988,988,988,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
